id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords
340523,BN-0006,heliport,"Ulu Ulu Resort Heliport",4.554246,115.154487,NaN,AS,BN,BN-TE,"Ulu Ulu",no,,,,,"",""
340524,BN-0007,heliport,"Bangar Heliport",4.708963,115.075272,NaN,AS,BN,BN-TE,"Bangar",no,,,,,"",""
340525,BN-0008,heliport,"Sengkurong Heliport",4.941359,114.821,NaN,AS,BN,BN-BM,"Sengkurong",no,,,,,"",""
340526,BN-0009,heliport,"Tutong Heliport",4.819815,114.667712,NaN,AS,BN,BN-TU,"Tutong",no,,,,,"",""
340527,BN-0010,heliport,"Kuala Belait Heliport",4.588976,114.188284,NaN,AS,BN,BN-BE,"Kuala Belait",no,,,,,"",""
340528,BN-0011,heliport,"Seria Heliport",4.608473,114.327288,NaN,AS,BN,BN-BE,"Seria",no,,,,,"",""
340529,BN-0012,heliport,"Seria Hospital Helipad",4.609976,114.304473,NaN,AS,BN,BN-BE,"Seria",no,,,,,"",""
340530,BN-0013,heliport,"Shell Panaga Heliport",4.607876,114.291313,NaN,AS,BN,BN-BE,"Panaga",no,,,,,"",""
355971,BN-0014,heliport,"Suri Seri Begawan Hospital Heliport",4.58448,114.1994,7,AS,BN,BN-BE,"Kuala Belait",no,,,,,"",""
340533,BT-0001,heliport,"Royal Bhutan Police Heliport",27.464609,89.639314,NaN,AS,BT,BT-15,"Thimphu",no,,,,,"",""
340534,BT-0002,heliport,"Uma Gechuthang Heliport",27.295478,89.979633,NaN,AS,BT,BT-24,"Chanchey",no,,,,,"",""
340535,BT-0003,heliport,"Dumcho Heliport",27.360277,89.301496,NaN,AS,BT,BT-13,"Dumcho",no,,,,,"",""
340555,BT-0004,heliport,"Rinchending Heliport",26.848541,89.395389,NaN,AS,BT,BT-12,"Phuentsholing",no,,,,,"",""
340558,BT-0005,heliport,"Trongsa Heliport",27.49807,90.51087,NaN,AS,BT,BT-32,"Trongsa",no,,,,,"",""
4778,C21,heliport,"Commonwealth Health Center Heliport",15.209759,145.72457,16,OC,MP,MP-U-A,"Garapan, Saipan",no,,,C21,,"",""
307260,CN-0017,heliport,"Lushan Heliport",29.664823,116.079554,NaN,AS,CN,CN-36,"Lianxi, Jiujiang",no,,,,,"","Helicopter complex"
314643,CN-0028,heliport,"Fiery Cross Reef Helipad",9.539168,112.880071,NaN,AS,CN,CN-46,"Sansha (Yongshu Jiao / Fiery Cross Reef)",no,,,,,"",""
314648,CN-0031,heliport,"Zhubi Jiao (Subi Reef) Helipad",10.913002,114.061933,NaN,AS,CN,CN-46,"Sansha (Zhubi Jiao / Subi Reef)",no,,,,,"",""
317868,CN-0038,heliport,"BFA International Convention Center Heliport",19.140251,110.5632,NaN,AS,CN,CN-46,"Qionghai (Dongyu Dao)",no,,,,,"",""
329362,CN-0077,heliport,"PLA Khunjerab Post Helipad",36.930618,75.553407,13525,AS,CN,CN-65,"Tashkurgan",no,,,,,"",""
329665,CN-0078,heliport,"Aurora Plaza Helipad",31.234386,121.499617,607,AS,CN,CN-33,"Shanghai",no,,,,,"",""
337837,CN-0107,heliport,"Panyu Shawan Heliport",22.91308,113.32042,NaN,AS,CN,CN-44,"Guangzhou (Panyu)",no,,,,,"",""
339165,CN-0112,heliport,"Lingjiao Heliport",22.59417,114.5378,NaN,AS,CN,CN-44,"Shenzhen (Longgang)",no,,,,,"",""
339167,CN-0115,heliport,"Peking University Shenzhen Hospital Helipad",22.55887,114.045064,NaN,AS,CN,CN-44,"Shenzhen (Futian)",no,,,,,"",""
339168,CN-0116,heliport,"Honglong Century Plaza Helipad",22.543201,114.114657,NaN,AS,CN,CN-44,"Shenzhen (Luohu)",no,,,,,"",""
339219,CN-0119,heliport,"Dong'ao Heliport",22.023542,113.717093,NaN,AS,CN,CN-44,"Zhuhai (Xiangzhou)",no,,,,,"",""
339221,CN-0120,heliport,"Guishan Dao Helipad",22.144529,113.824905,NaN,AS,CN,CN-44,"Zhuhai (Xiangzhou)",no,,,,,"",""
340835,CN-0122,heliport,"Fuzhou Zhuqi Heliport",26.123906,119.113959,200,AS,CN,CN-35,"Fuzhou (Minhou)",yes,,,,,"",""
340838,CN-0124,heliport,"Wangzhuang Rescue Helipad",26.072323,119.318734,NaN,AS,CN,CN-35,"Fuzhou",no,,,,,"",""
340839,CN-0126,heliport,"Fuzhou Zongyuan Helipad",26.093229,119.276626,NaN,AS,CN,CN-35,"Fuzhou",no,,,,,"",""
341903,CN-0128,heliport,"Anji County Heliport",30.601008,119.650912,NaN,AS,CN,CN-33,"Anji, Huzhou",no,,,,,"",""
342071,CN-0131,heliport,"Shuyang Heliport",24.6263,117.0997,1611,AS,CN,CN-35,"Zhangzhou",no,,,,,"",""
342163,CN-0142,heliport,"Xidao Heliport",18.23191,109.37722,30,AS,CN,CN-46,"Sanya (Tianya)",no,,,,,"",""
342164,CN-0144,heliport,"Luhuitou Heliport",18.1923,109.4812,569,AS,CN,CN-46,"Sanya (Jiyang)",no,,,,,"",""
342165,CN-0148,heliport,"Zhaoshu Dao Heliport",16.9782,112.2664,NaN,AS,CN,CN-46,"Sansha (Zhaoshu Dao / Tree Island)",no,,,,,"",""
342166,CN-0150,heliport,"Shanhu Dao Heliport",16.5351,111.6087,10,AS,CN,CN-46,"Sansha (Shanhu Dao / Pattle Island)",no,,,,,"",""
342167,CN-0151,heliport,"Jinyin Dao Heliport",16.4475,111.507,23,AS,CN,CN-46,"Sansha (Jinyin Dao / Money Island)",no,,,,,"",""
342201,CN-0156,heliport,"Rimuchang Heliport",33.76843,79.07384,NaN,AS,CN,CN-54,"Ngari (Rutog)",no,,,,,"",""
344625,CN-0168,heliport,"One Shenzhen Bay 7 Helipad",22.50869,113.9376,NaN,AS,CN,CN-44,"Shenzhen (Nanshan)",no,,,,,"",""
344626,CN-0170,heliport,"Excellence Qianhai Tower 3 Helipad",22.53277,113.89421,NaN,AS,CN,CN-44,"Shenzhen (Nanshan)",no,,,,,"",""
344627,CN-0172,heliport,"China Resources Qianhai Center Tower 1 Helipad",22.53444,113.89526,NaN,AS,CN,CN-44,"Shenzhen (Nanshan)",no,,,,,"",""
344628,CN-0174,heliport,"Shum Yip Upper Hills Tower Helipad",22.55955,114.06675,NaN,AS,CN,CN-44,"Shenzhen (Futian)",no,,,,,"",""
344629,CN-0175,heliport,"Second People's Hospital of Shenzhen Heliport",22.56011,114.08093,NaN,AS,CN,CN-44,"Shenzhen (Futian)",no,,,,,"",""
344630,CN-0176,heliport,"Shenzhen Shuxue Medical Science Institute Heliport",22.56047,114.08172,NaN,AS,CN,CN-44,"Shenzhen (Futian)",no,,,,,"",""
350872,CN-0233,heliport,"Nanjing Ruohang Helicopter Base",32.05749,118.5722,282,AS,CN,CN-32,"Nanjing",no,,,,,"",""
350888,CN-0240,heliport,"Taizhou Chunlan Heliport",32.49338,119.95283,20,AS,CN,CN-33,"Taizhou",no,,,,,"",""
350947,CN-0251,heliport,"Binhai Eastern General Heliport",39.05072,117.73315,NaN,AS,CN,CN-12,"Binhai",no,,,,,"",""
350953,CN-0257,heliport,"Hulin Dongfanghong Heliport",46.22518,133.11317,299,AS,CN,CN-23,"Jixi",no,,,,,"",""
350955,CN-0259,heliport,"Wudalianchi Zhanhe Heliport",48.62679,126.61309,902,AS,CN,CN-23,"Heihe",no,,,,,"",""
350978,CN-0270,heliport,"Hutubi Shitizi General Heliport",44.01096,86.79289,2628,AS,CN,CN-65,"Shitizi",no,,,,,"",""
350979,CN-0271,heliport,"Aksu Doulang Heliport",41.19555,80.25361,3671,AS,CN,CN-65,"Aksu",no,,,,,"","阿克苏多浪直升机场"
350984,CN-0276,heliport,"Hejing Gonghar Heliport",42.31126,86.30471,3642,AS,CN,CN-65,"Hejing",no,,,,,"",""
351128,CN-0285,heliport,"Guilin Rongchang Heliport",25.61666,110.49731,715,AS,CN,CN-45,"Guilin",no,,,,,"","桂林溶江‎宜升机场"
351129,CN-0286,heliport,"Guilin Gaotian Heliport",24.71781,110.45589,459,AS,CN,CN-45,"Guilin (Yangshuo)",no,,,,,"",""
351132,CN-0289,heliport,"Sanya Tianya Heliport",18.30163,109.41793,89,AS,CN,CN-46,"Sanya",no,,,,,"",""
351139,CN-0292,heliport,"Shenzhen Longgang Heliport",22.69202,114.23685,194,AS,CN,CN-44,"Shenzhen",no,,,,,"",""
351140,CN-0293,heliport,"Shenzhen Xiyong Heliport",22.61392,114.37731,33,AS,CN,CN-44,"Shenzhen",no,,,,,"",""
351141,CN-0294,heliport,"Zhongshan International Finance Center Heliport",22.52316,113.38264,764,AS,CN,CN-44,"Zhongshan",no,,,,,"",""
351314,CN-0295,heliport,"Simuhana Border Heliport",39.72783,73.94963,9298,AS,CN,CN-65,"Ulugqat",no,,,,,"",""
352121,CN-0297,heliport,"Mudanjiang Suifenhe Heliport",44.44387,131.13758,1696,AS,CN,CN-23,"Mudanjiang",no,,,,,"",""
352124,CN-0299,heliport,"Raohe Dong'an Heliport",47.33582,134.172,246,AS,CN,CN-23,"Shuangyashan",no,,,,,"",""
352488,CN-0301,heliport,"Tongjiang Sancun Heliport",47.75486,132.62776,187,AS,CN,CN-23,"Jiamusi",no,,,,,"",""
352489,CN-0302,heliport,"Tongjiang Sanjiangkou Heliport",47.69104,132.51626,184,AS,CN,CN-23,"Jiamusi",no,,,,,"",""
352490,CN-0303,heliport,"Tongjiang Xinfacun Heliport",47.68483,132.52615,174,AS,CN,CN-23,"Jiamusi",no,,,,,"",""
352491,CN-0304,heliport,"Tongjiang Qindeli Heliport",48.10031,133.35684,213,AS,CN,CN-23,"Jiamusi",no,,,,,"",""
352493,CN-0305,heliport,"Fuyuan Nongjiangxiang Heliport",48.27817,134.29517,184,AS,CN,CN-23,"Jiamusi",no,,,,,"",""
352495,CN-0307,heliport,"Hegang Mingshan Heliport",47.67674,131.05795,233,AS,CN,CN-23,"Hegang",no,,,,,"",""
352497,CN-0308,heliport,"Yichun Jiayin Heliport",48.70882,130.56593,302,AS,CN,CN-23,"Yichun",no,,,,,"",""
352499,CN-0309,heliport,"Hegang Taipinggou Heliport",48.12698,130.64346,338,AS,CN,CN-23,"Hegang",no,,,,,"",""
352500,CN-0310,heliport,"Yichun Shuanghe Heliport",48.981741,130.009923,310,AS,CN,CN-23,"Yichun",no,,,,,"",""
352507,CN-0311,heliport,"Hegang Zhongxing Heliport",47.64927,131.96947,184,AS,CN,CN-23,"Hegang",no,,,,,"",""
354015,CN-0318,heliport,"Shanghai Longhua Heliport",31.167789,121.459955,NaN,AS,CN,CN-31,"Shanghai",no,,,,,"",""
354395,CN-0319,heliport,"Huayang Jiao Helipad",8.864231,112.831902,NaN,AS,CN,CN-46,"Huayang Jiao",no,,,,,"https://en.wikipedia.org/wiki/Cuarteron_Reef",""
354017,CN-0320,heliport,"Shanghai Tangchen Heliport",31.220837,121.576877,NaN,AS,CN,CN-31,"Pudong",no,,,,,"",""
354400,CN-0322,heliport,"Gaven Reef Helipad",10.205356,114.225583,NaN,AS,CN,CN-46,"Gaven Reef",no,,,,,"https://en.wikipedia.org/wiki/Gaven_Reefs",""
354402,CN-0323,heliport,"Johnson South Reef Helipad",9.716206,114.287054,NaN,AS,CN,CN-46,"Chigua Island",no,,,,,"https://en.wikipedia.org/wiki/Johnson_South_Reef",""
354404,CN-0324,heliport,"Hughes Reef Helipad",9.908255,114.49831,NaN,AS,CN,CN-46,"Hughes Reef",no,,,,,"https://en.wikipedia.org/wiki/Hughes_Reef",""
354408,CN-0325,heliport,"Antelope Reef Helipad",16.446411,111.606508,NaN,AS,CN,CN-46,"Antelope Reef",no,,,,,"https://sv.wikipedia.org/wiki/Antelope_Reef",""
354409,CN-0326,heliport,"Duncan Island Helipads (8x)",16.454072,111.706774,NaN,AS,CN,CN-46,"Duncan Island",no,,,,,"https://sv.wikipedia.org/wiki/Duncan_Islands_(%C3%B6)",""
354410,CN-0327,heliport,"Triton Island Helipad",15.782962,111.198909,NaN,AS,CN,CN-46,"Triton Island",no,,,,,"https://en.wikipedia.org/wiki/Triton_Island",""
354503,CN-0328,heliport,"Xixiangtang Poiice Heliport",22.840149,108.146303,NaN,AS,CN,CN-45,"Nanning (Xixiangtang)",no,,,,,"",""
354513,CN-0334,heliport,"Zhongjiang Military Heliport",30.845684,104.679837,NaN,AS,CN,CN-51,"Deyang (Zhongjiang)",no,,,,,"",""
354520,CN-0335,heliport,"Military Helipad",46.885902,85.172099,NaN,AS,CN,CN-65,"",no,,,,,"",""
354522,CN-0337,heliport,"Military Helipad",34.751857,119.461384,NaN,AS,CN,CN-32,"",no,,,,,"",""
354526,CN-0338,heliport,"Nyikogli Shiquanhe Heliport",32.496868,80.072168,NaN,AS,CN,CN-54,"Shiquanhe",no,,,,,"",""
354651,CN-0343,heliport,"Prison Runway Helipad",38.356549,77.261374,NaN,AS,CN,CN-65,"Yarkant",no,,,,,"",""
354884,CN-0348,heliport,"Industrial Helipad",40.583306,93.394014,NaN,AS,CN,CN-62,"",no,,,,,"",""
354893,CN-0349,heliport,"Military Helipad",41.763301,87.423469,NaN,AS,CN,CN-65,"",no,,,,,"",""
354907,CN-0350,heliport,"Industrial Helipads (3x)",40.467886,90.888053,NaN,AS,CN,CN-65,"",no,,,,,"",""
355764,CN-0355,heliport,"Shenzhen Sun Yat-sen Cardiovascular Hospital Helipad",22.559494,113.942868,NaN,AS,CN,CN-44,"Shenzhen",no,,,,,"",""
355816,CN-0356,heliport,"Baigang Shalan Heliport",22.76941,114.62793,98,AS,CN,CN-44,"Huizhou (Huiyang)",no,,,,,"",""
356013,CN-0365,heliport,"Hospital Helipad",39.028686,117.70708,NaN,AS,CN,CN-12,"Tianjin",no,,,,,"",""
356093,CN-0366,heliport,"Golmud Heliport",36.38776,94.79804,9390,AS,CN,CN-63,"Golmud",no,,,,,"",""
356094,CN-0367,heliport,"Rutog Heliport",33.65626,80.45084,14859,AS,CN,CN-54,"Rutog",no,,,,,"",""
356095,CN-0368,heliport,"Gêrzê Heliport",32.30204,84.02739,14534,AS,CN,CN-54,"Gêrzê",no,,,,,"",""
356096,CN-0369,heliport,"Nyima Heliport",31.78739,87.29839,14997,AS,CN,CN-54,"Nagqu (Nyima)",no,,,,,"",""
356097,CN-0370,heliport,"Seni Heliport",31.414472,91.983751,14730,AS,CN,CN-54,"Nagqu (Seni)",no,,,,,"",""
356098,CN-0371,heliport,"Lhasa Liuwuxiang Heliport",29.58933,91.02058,11909,AS,CN,CN-54,"Lhasa (Doilungdêqên)",no,,,,,"",""
356099,CN-0372,heliport,"Aksai Chin Heliport",35.24569,79.54054,15988,AS,CN,CN-65,"Khotan",no,,,,,"",""
356100,CN-0373,heliport,"Daklam Heliport",28.2845,89.4035,14541,AS,CN,CN-54,"Xigazê (Kangmar)",no,,,,,"","Galanub"
356119,CN-0375,heliport,"Demchok East Heliport",32.69531,79.45816,13970,AS,CN,CN-54,"Zhaxigang",no,,,,,"",""
356393,CN-0380,heliport,"Feihu Aviation Dushan Training Base Heliport",25.81198,107.50807,NaN,AS,CN,CN-52,"Qiannan (Dushan)",no,,,,,"",""
429832,CN-0382,heliport,"Beibeng Heliport",29.24251,95.16765,NaN,AS,CN,CN-54,"Nyingchi (Mêdog)",no,,,,,"",""
430025,CN-0386,heliport,"Lijiang Baisha Heliport",26.96962,100.23945,8323,AS,CN,CN-53,"Lijiang (Yulong)",no,,,,,"",""
430026,CN-0387,heliport,"Baoshan Changlinggang Heliport",24.99874,99.224,5632,AS,CN,CN-53,"Baoshan (Longyang)",no,,,,,"",""
430027,CN-0388,heliport,"Yuxi Jiangcheng Heliport",24.46872,102.85711,5863,AS,CN,CN-53,"Yuxi (Jiangchuan)",no,,,,,"",""
430028,CN-0389,heliport,"Ruili Jingcheng Heliport",24.06732,97.81748,3806,AS,CN,CN-53,"Dehong (Ruili)",no,,,,,"",""
430173,CN-0391,heliport,"Nagadong Heliport",27.75225,89.12997,NaN,AS,CN,CN-54,"Xigazê (Yadong)",no,,,,,"",""
430174,CN-0392,heliport,"Cona Heliport",28.0068,91.96402,NaN,AS,CN,CN-54,"Shannan (Cona)",no,,,,,"",""
430482,CN-0393,heliport,"Dongfang Heliport",19.136827,108.672649,NaN,AS,CN,CN-46,"Dongfang",no,,,,,"",""
430484,CN-0395,heliport,"Zhanjiang Bachang Heliport",21.23569,109.77838,NaN,AS,CN,CN-44,"Zhanjiang (Suixi)",no,,,,,"",""
352637,FJ-0002,heliport,"Vomo Heliport",-17.5014,177.27288,46,OC,FJ,FJ-W,"Vomo",no,,,,,"",""
353598,FJ-0003,heliport,"Matamanoa Island Heliport",-17.63799,177.06631,190,OC,FJ,FJ-W,"Nadi",no,,,,,"",""
354982,GU-0003,heliport,"US Naval Hospital Heliport",13.474643,144.74103,NaN,OC,GU,GU-U-A,"Agana Heights",no,,,,,"",""
4780,HI22,heliport,"Tinian Heliport",14.963692,145.627127,75,OC,MP,MP-U-A,"San Jose, Tinian",no,HI22,,HI22,,"",""
3145,HI47,heliport,"Big Eye Heliport",13.4981,144.804993,80,OC,GU,GU-U-A,"Hagatña",no,HI47,,HI47,,"",""
4781,HI63,heliport,"Coral Ocean Point Pro-Shop Heliport",15.114978,145.701649,125,OC,MP,MP-U-A,"Koblerville, Saipan",no,HI63,,HI63,,"",""
4782,HI64,heliport,"Tinian Dynasty Heliport",14.962748,145.629863,175,OC,MP,MP-U-A,"San Jose, Tinian",no,HI64,,HI64,,"","Tinian Star Heliport"
43194,HK-0003,heliport,"Peninsula Hotel Heliport",22.29539,114.171816,NaN,AS,HK,HK-U-A,"Yau Tsim Mong, Kowloon",no,,,,,"",""
43195,HK-0004,heliport,"Ping Chau Helipad",22.547742,114.428353,NaN,AS,HK,HK-U-A,"Tai Po, New Territories",no,,,,,"",""
43196,HK-0005,heliport,"Cheung Chau Helipad",22.207958,114.033526,NaN,AS,HK,HK-U-A,"Islands, New Territories",no,,,,,"",""
337696,HK-0006,heliport,"Shui Long Wo Helipad",22.40305,114.27703,NaN,AS,HK,HK-U-A,"Sai Kung, New Territories",no,,,,,"",""
337718,HK-0007,heliport,"Stanley Helipad",22.219076,114.215286,NaN,AS,HK,HK-U-A,"Southern, Hong Kong Island",no,,,,,"",""
339143,HK-0009,heliport,"Man Kam To Helipad",22.537957,114.126577,NaN,AS,HK,HK-U-A,"North, New Territories",no,,,,,"",""
339144,HK-0010,heliport,"Kadoorie Base Heliport",22.431,114.1106,NaN,AS,HK,HK-U-A,"Yuen Long, New Territories",no,,,,,"",""
339145,HK-0011,heliport,"Hong Kong Golf Club Helipad",22.50086,114.11614,NaN,AS,HK,HK-U-A,"North, New Territories",no,,,,,"",""
339146,HK-0012,heliport,"Sha Ling Helipad",22.53301,114.11995,NaN,AS,HK,HK-U-A,"North, New Territories",no,,,,,"",""
339147,HK-0013,heliport,"Deep Bay Link Helipad",22.449334,113.976299,NaN,AS,HK,HK-U-A,"Yuen Long, New Territories",no,,,,,"",""
339148,HK-0014,heliport,"Black Point Power Station Helipad",22.41326,113.908782,NaN,AS,HK,HK-U-A,"Tuen Mun, New Territories",no,,,,,"",""
339149,HK-0015,heliport,"Black Point Helipad",22.406496,113.906604,NaN,AS,HK,HK-U-A,"Tuen Mun, New Territories",no,,,,,"",""
339150,HK-0016,heliport,"Castle Peak Power Station Heliport",22.378437,113.91729,NaN,AS,HK,HK-U-A,"Tuen Mun, New Territories",no,,,,,"",""
339151,HK-0017,heliport,"Tuen Mun Hospital Helipad",22.407091,113.975226,NaN,AS,HK,HK-U-A,"Tuen Mun, New Territories",no,,,,,"",""
339152,HK-0018,heliport,"Twisk Helipad",22.407686,114.100651,NaN,AS,HK,HK-U-A,"Yuen Long, New Territories",no,,,,,"",""
339153,HK-0019,heliport,"Yuen Tsuen Helipad",22.39678,114.0486,NaN,AS,HK,HK-U-A,"Tuen Mun, New Territories",no,,,,,"",""
339154,HK-0020,heliport,"Hong Kong Maritime Service Training Institute Helipad",22.36011,114.0184,NaN,AS,HK,HK-U-A,"Tuen Mun, New Territories",no,,,,,"",""
339155,HK-0021,heliport,"Yuen Ng Fan Helipad",22.37986,114.33768,NaN,AS,HK,HK-U-A,"Sai Kung, New Territories",no,,,,,"",""
339156,HK-0022,heliport,"Sai Wan Helipad",22.39835,114.36995,NaN,AS,HK,HK-U-A,"Sai Kung, New Territories",no,,,,,"",""
339157,HK-0023,heliport,"Ham Tin Helipad",22.411623,114.374564,NaN,AS,HK,HK-U-A,"Sai Kung, New Territories",no,,,,,"",""
339158,HK-0024,heliport,"Hau Tong Kai Helipad",22.44106,114.32785,NaN,AS,HK,HK-U-A,"Tai Po, New Territories",no,,,,,"",""
339160,HK-0025,heliport,"People's Liberation Army Garrison Hospital Helipad",22.30628,114.17433,NaN,AS,HK,HK-U-A,"Yau Tsim Mong, Kowloon",no,,,,,"",""
339161,HK-0026,heliport,"Peng Chau Helipad",22.290208,114.03642,NaN,AS,HK,HK-U-A,"Islands, New Territories",no,,,,,"",""
339162,HK-0027,heliport,"Discovery Bay Marina Heliport",22.29215,114.02367,NaN,AS,HK,HK-U-A,"Islands, New Territories",no,,,,,"",""
339163,HK-0028,heliport,"Hei Ling Chau/Nei Kwu Heliport",22.248,114.04213,NaN,AS,HK,HK-U-A,"Islands, New Territories",no,,,,,"",""
339164,HK-0029,heliport,"Hei Ling Chau/Lai Sun Heliport",22.25619,114.03075,NaN,AS,HK,HK-U-A,"Islands, New Territories",no,,,,,"",""
339171,HK-0030,heliport,"Sha Tin Fire Station Helipad",22.391,114.19973,NaN,AS,HK,HK-U-A,"Sha Tin, New Territories",no,,,,,"",""
339173,HK-0031,heliport,"Pamela Youde Nethersole Eastern Hospital Helipad",22.269411,114.236398,NaN,AS,HK,HK-U-A,"Eastern, Hong Kong Island",no,,,,,"",""
339174,HK-0032,heliport,"Lamma Island/Yung Shue Wan Helipad",22.2249,114.1087,NaN,AS,HK,HK-U-A,"Islands, New Territories",no,,,,,"",""
339175,HK-0033,heliport,"Lamma Power Station Helipad",22.219353,114.103807,NaN,AS,HK,HK-U-A,"Islands, New Territories",no,,,,,"",""
339176,HK-0034,heliport,"Lamma Island/Mo Tat Helipad",22.202254,114.146236,NaN,AS,HK,HK-U-A,"Islands, New Territories",no,,,,,"",""
339177,HK-0035,heliport,"Lamma Island/Nga Kau Wan Helipad",22.2296,114.10976,NaN,AS,HK,HK-U-A,"Islands, New Territories",no,,,,,"",""
339178,HK-0036,heliport,"Lead Mine Pass Helipad",22.41201,114.15855,NaN,AS,HK,HK-U-A,"Tsuen Wan, New Territories",no,,,,,"",""
339179,HK-0037,heliport,"Marine North Division Police Station Helipad",22.41043,114.21418,NaN,AS,HK,HK-U-A,"Sha Tin, New Territories",no,,,,,"",""
339180,HK-0038,heliport,"Nam Long Shan (Brick Hill) Helipad",22.24053,114.1731,NaN,AS,HK,HK-U-A,"Southern, Hong Kong Island",no,,,,,"",""
339181,HK-0039,heliport,"Pui To Shan (Castle Peak) Helipad",22.38947,113.95305,NaN,AS,HK,HK-U-A,"Tuen Mun, New Territories",no,,,,,"",""
339182,HK-0040,heliport,"Kau Keng Shan Helipad",22.38884,113.99524,NaN,AS,HK,HK-U-A,"Tuen Mun, New Territories",no,,,,,"",""
339183,HK-0041,heliport,"Fei Ngo Shan (Kowloon Peak) Helipad",22.34098,114.22318,NaN,AS,HK,HK-U-A,"Wong Tai Sin, Kowloon",no,,,,,"",""
339184,HK-0042,heliport,"Island House Helipad",22.44537,114.17942,NaN,AS,HK,HK-U-A,"Tai Po, New Territories",no,,,,,"",""
339185,HK-0043,heliport,"Lo Fu Kei Shek Helipad",22.43555,114.30572,NaN,AS,HK,HK-U-A,"Tai Po, New Territories",no,,,,,"",""
339186,HK-0044,heliport,"Luk Keng Heliport",22.51143,114.21176,NaN,AS,HK,HK-U-A,"North, New Territories",no,,,,,"",""
339187,HK-0045,heliport,"Lung Kwu Chau Helipad",22.3773,113.88287,NaN,AS,HK,HK-U-A,"Tuen Mun, New Territories",no,,,,,"",""
339188,HK-0046,heliport,"Marine East Division Police Station Helipad",22.37512,114.27429,NaN,AS,HK,HK-U-A,"Sai Kung, New Territories",no,,,,,"",""
339189,HK-0047,heliport,"Mui Wo Heliport",22.2608,114.00622,NaN,AS,HK,HK-U-A,"Islands, New Territories",no,,,MWO,,"",""
339190,HK-0048,heliport,"Pennys Bay Power Station Helipad",22.32095,114.04086,NaN,AS,HK,HK-U-A,"Tsuen Wan, New Territories",no,,,,,"",""
339191,HK-0049,heliport,"Pak Fa Shan Helipad",22.55807,114.16324,NaN,AS,HK,HK-U-A,"North, New Territories",no,,,,,"",""
339192,HK-0050,heliport,"Tak Wu Ling Helipad",22.558024,114.161769,NaN,AS,HK,HK-U-A,"North, New Territories",no,,,,,"",""
339193,HK-0051,heliport,"Robins Nest Helipad",22.5399,114.18718,NaN,AS,HK,HK-U-A,"North, New Territories",no,,,,,"",""
339194,HK-0052,heliport,"Strafford House Heliport",22.43938,114.18048,NaN,AS,HK,HK-U-A,"Tai Po, New Territories",no,,,,,"",""
339195,HK-0053,heliport,"Island Resort Tower 1 Helipad",22.26666,114.25025,NaN,AS,HK,HK-U-A,"Eastern, Hong Kong Island",no,,,,,"",""
339196,HK-0054,heliport,"Island Resort Tower 2 Helipad",22.266425,114.249995,NaN,AS,HK,HK-U-A,"Eastern, Hong Kong Island",no,,,,,"",""
339197,HK-0055,heliport,"Island Resort Tower 3 Helipad",22.26556,114.25131,NaN,AS,HK,HK-U-A,"Eastern, Hong Kong Island",no,,,,,"",""
339198,HK-0056,heliport,"Island Resort Tower 5 Helipad",22.265776,114.251521,NaN,AS,HK,HK-U-A,"Eastern, Hong Kong Island",no,,,,,"",""
339199,HK-0057,heliport,"Island Resort Tower 6 Helipad",22.266113,114.251632,NaN,AS,HK,HK-U-A,"Eastern, Hong Kong Island",no,,,,,"",""
339200,HK-0058,heliport,"Island Resort Tower 7 Helipad",22.26632,114.251371,NaN,AS,HK,HK-U-A,"Eastern, Hong Kong Island",no,,,,,"",""
339201,HK-0059,heliport,"Island Resort Tower 8 Helipad",22.266647,114.251022,NaN,AS,HK,HK-U-A,"Eastern, Hong Kong Island",no,,,,,"",""
339202,HK-0060,heliport,"Island Resort Tower 9 Helipad",22.266887,114.250733,NaN,AS,HK,HK-U-A,"Eastern, Hong Kong Island",no,,,,,"",""
339203,HK-0061,heliport,"Sha Chau Helipad",22.345611,113.889741,NaN,AS,HK,HK-U-A,"Tuen Mun, New Territories",no,,,,,"",""
339204,HK-0062,heliport,"Shek Kwu Chau Helipad",22.194483,113.993546,NaN,AS,HK,HK-U-A,"Islands, New Territories",no,,,,,"",""
339206,HK-0063,heliport,"Sha Tau Kok Heliport",22.54461,114.21992,NaN,AS,HK,HK-U-A,"North, New Territories",no,,,,,"",""
339207,HK-0064,heliport,"Shui Hau Heliport",22.22287,113.90872,NaN,AS,HK,HK-U-A,"Islands, New Territories",no,,,,,"",""
339208,HK-0065,heliport,"Tung Lung Chau Helipad",22.248277,114.29194,NaN,AS,HK,HK-U-A,"Sai Kung, New Territories",no,,,,,"",""
339209,HK-0066,heliport,"Tai Mo Shan Helipad",22.41235,114.12516,NaN,AS,HK,HK-U-A,"Tsuen Wan, New Territories",no,,,,,"",""
339210,HK-0067,heliport,"Tai Mei Tuk Helipad",22.46838,114.23462,NaN,AS,HK,HK-U-A,"Tai Po, New Territories",no,,,,,"",""
339211,HK-0068,heliport,"Tai Po Helipad",22.45263,114.18928,NaN,AS,HK,HK-U-A,"Tai Po, New Territories",no,,,,,"",""
